,GeoFips,GeoName,TimePeriod,CAINC1-1,CAINC1-2,CAINC1-3
2803,36103,"Suffolk, NY",2016,94797870,1517975,62450
2804,36103,"Suffolk, NY",2017,98445222,1520124,64761
2805,36103,"Suffolk, NY",2018,102289042,1523587,67137
2806,36103,"Suffolk, NY",2019,110217697,1524614,72292
2807,36103,"Suffolk, NY",2020,116878615,1524099,76687
2808,36103,"Suffolk, NY",2021,124106210,1526344,81309
2809,36105,"Sullivan, NY",1969,199687,52073,3835
2810,36105,"Sullivan, NY",1970,218462,53090,4115
2811,36105,"Sullivan, NY",1971,240416,55533,4329
2812,36105,"Sullivan, NY",1972,265236,57278,4631
2813,36105,"Sullivan, NY",1973,297709,59985,4963
2814,36105,"Sullivan, NY",1974,325494,61442,5298
2815,36105,"Sullivan, NY",1975,367351,62338,5893
2816,36105,"Sullivan, NY",1976,388425,64212,6049
2817,36105,"Sullivan, NY",1977,415403,65636,6329
2818,36105,"Sullivan, NY",1978,454402,66080,6877
2819,36105,"Sullivan, NY",1979,504648,66282,7614
2820,36105,"Sullivan, NY",1980,575615,65019,8853
2821,36105,"Sullivan, NY",1981,645915,64357,10036
2822,36105,"Sullivan, NY",1982,697234,63698,10946
2823,36105,"Sullivan, NY",1983,734342,64937,11309
2824,36105,"Sullivan, NY",1984,827793,64827,12769
2825,36105,"Sullivan, NY",1985,896905,65130,13771
2826,36105,"Sullivan, NY",1986,973783,66159,14719
2827,36105,"Sullivan, NY",1987,1037909,66909,15512
2828,36105,"Sullivan, NY",1988,1117975,68234,16384
2829,36105,"Sullivan, NY",1989,1221189,69044,17687
2830,36105,"Sullivan, NY",1990,1273528,69545,18312
2831,36105,"Sullivan, NY",1991,1296733,70347,18433
2832,36105,"Sullivan, NY",1992,1394139,71416,19521
2833,36105,"Sullivan, NY",1993,1447575,72145,20065
2834,36105,"Sullivan, NY",1994,1490667,72152,20660
2835,36105,"Sullivan, NY",1995,1533481,72379,21187
2836,36105,"Sullivan, NY",1996,1633212,72758,22447
2837,36105,"Sullivan, NY",1997,1608240,72712,22118
2838,36105,"Sullivan, NY",1998,1703329,72974,23342
2839,36105,"Sullivan, NY",1999,1794698,73341,24471
2840,36105,"Sullivan, NY",2000,1962849,74134,26477
2841,36105,"Sullivan, NY",2001,1924854,74143,25961
2842,36105,"Sullivan, NY",2002,1983605,74452,26643
2843,36105,"Sullivan, NY",2003,2096410,75447,27787
2844,36105,"Sullivan, NY",2004,2230857,76265,29251
2845,36105,"Sullivan, NY",2005,2278521,76780,29676
2846,36105,"Sullivan, NY",2006,2315332,77231,29979
2847,36105,"Sullivan, NY",2007,2403269,77991,30815
2848,36105,"Sullivan, NY",2008,2552736,77755,32831
2849,36105,"Sullivan, NY",2009,2621603,77647,33763
2850,36105,"Sullivan, NY",2010,2712042,77552,34971
2851,36105,"Sullivan, NY",2011,2763191,77420,35691
2852,36105,"Sullivan, NY",2012,2854992,77585,36798
2853,36105,"Sullivan, NY",2013,2872971,77888,36886
2854,36105,"Sullivan, NY",2014,2955243,76847,38456
2855,36105,"Sullivan, NY",2015,3116430,76310,40839
2856,36105,"Sullivan, NY",2016,3151470,76655,41112
2857,36105,"Sullivan, NY",2017,3328554,77026,43213
2858,36105,"Sullivan, NY",2018,3462358,77703,44559
2859,36105,"Sullivan, NY",2019,3702783,78167,47370
2860,36105,"Sullivan, NY",2020,4024533,78643,51175
2861,36105,"Sullivan, NY",2021,4299492,79806,53874
2862,36107,"Tioga, NY",1969,161743,45952,3520
2863,36107,"Tioga, NY",1970,173562,46753,3712
2864,36107,"Tioga, NY",1971,185302,47703,3884
2865,36107,"Tioga, NY",1972,202859,47756,4248
2866,36107,"Tioga, NY",1973,220907,47804,4621
2867,36107,"Tioga, NY",1974,238474,47603,5010
2868,36107,"Tioga, NY",1975,264029,48618,5431
2869,36107,"Tioga, NY",1976,288018,49268,5846
2870,36107,"Tioga, NY",1977,313193,49570,6318
2871,36107,"Tioga, NY",1978,349606,49857,7012
2872,36107,"Tioga, NY",1979,392062,49908,7856
2873,36107,"Tioga, NY",1980,433107,49931,8674
2874,36107,"Tioga, NY",1981,481797,50315,9576
2875,36107,"Tioga, NY",1982,531695,50102,10612
2876,36107,"Tioga, NY",1983,570310,50060,11393
2877,36107,"Tioga, NY",1984,629826,50122,12566
2878,36107,"Tioga, NY",1985,681895,50873,13404
2879,36107,"Tioga, NY",1986,726556,50859,14286
2880,36107,"Tioga, NY",1987,768304,50983,15070
2881,36107,"Tioga, NY",1988,810686,51813,15646
2882,36107,"Tioga, NY",1989,864838,51982,16637
2883,36107,"Tioga, NY",1990,885189,52479,16867
2884,36107,"Tioga, NY",1991,928970,52812,17590
2885,36107,"Tioga, NY",1992,968118,53111,18228
2886,36107,"Tioga, NY",1993,981543,53237,18437
2887,36107,"Tioga, NY",1994,993792,53259,18660
2888,36107,"Tioga, NY",1995,1019423,52601,19380
2889,36107,"Tioga, NY",1996,1058306,52287,20240
2890,36107,"Tioga, NY",1997,1107337,52160,21230
2891,36107,"Tioga, NY",1998,1127931,52163,21623
2892,36107,"Tioga, NY",1999,1211402,51892,23345
2893,36107,"Tioga, NY",2000,1277879,51838,24651
2894,36107,"Tioga, NY",2001,1308495,51712,25304
2895,36107,"Tioga, NY",2002,1308571,51992,25169
2896,36107,"Tioga, NY",2003,1333237,51895,25691
2897,36107,"Tioga, NY",2004,1423923,51631,27579
2898,36107,"Tioga, NY",2005,1471938,51611,28520
2899,36107,"Tioga, NY",2006,1569965,51536,30463
2900,36107,"Tioga, NY",2007,1657190,51565,32138
2901,36107,"Tioga, NY",2008,1754735,51498,34074
2902,36107,"Tioga, NY",2009,1787215,51236,34882
2903,36107,"Tioga, NY",2010,1838820,51026,36037
2904,36107,"Tioga, NY",2011,1885446,50955,37002
2905,36107,"Tioga, NY",2012,1960728,50415,38892
2906,36107,"Tioga, NY",2013,2015677,50295,40077
2907,36107,"Tioga, NY",2014,2110701,50071,42154
2908,36107,"Tioga, NY",2015,2055281,49652,41394
2909,36107,"Tioga, NY",2016,2055500,49165,41808
2910,36107,"Tioga, NY",2017,2145893,49014,43781
2911,36107,"Tioga, NY",2018,2171299,48918,44387
2912,36107,"Tioga, NY",2019,2273403,48671,46710
2913,36107,"Tioga, NY",2020,2456577,48355,50803
2914,36107,"Tioga, NY",2021,2587015,47980,53919
2915,36109,"Tompkins, NY",1969,247796,76231,3251
2916,36109,"Tompkins, NY",1970,271269,77008,3523
2917,36109,"Tompkins, NY",1971,294050,77277,3805
2918,36109,"Tompkins, NY",1972,322700,80102,4029
2919,36109,"Tompkins, NY",1973,362411,83324,4349
2920,36109,"Tompkins, NY",1974,403237,85580,4712
2921,36109,"Tompkins, NY",1975,431758,85471,5052
2922,36109,"Tompkins, NY",1976,455987,86067,5298
2923,36109,"Tompkins, NY",1977,473732,86287,5490
2924,36109,"Tompkins, NY",1978,518008,86457,5992
2925,36109,"Tompkins, NY",1979,567246,87161,6508
2926,36109,"Tompkins, NY",1980,652170,87331,7468
2927,36109,"Tompkins, NY",1981,754540,88150,8560
2928,36109,"Tompkins, NY",1982,840569,88458,9502
2929,36109,"Tompkins, NY",1983,950308,88828,10698
2930,36109,"Tompkins, NY",1984,1062926,89080,11932
2931,36109,"Tompkins, NY",1985,1137413,89791,12667
2932,36109,"Tompkins, NY",1986,1217340,89687,13573
2933,36109,"Tompkins, NY",1987,1296586,90264,14364
2934,36109,"Tompkins, NY",1988,1389244,91888,15119
2935,36109,"Tompkins, NY",1989,1556344,93262,16688
2936,36109,"Tompkins, NY",1990,1618413,94241,17173
2937,36109,"Tompkins, NY",1991,1662267,95283,17446
2938,36109,"Tompkins, NY",1992,1744481,95685,18231
2939,36109,"Tompkins, NY",1993,1775998,96122,18476
2940,36109,"Tompkins, NY",1994,1844869,96409,19136
2941,36109,"Tompkins, NY",1995,1928260,96870,19906
2942,36109,"Tompkins, NY",1996,1954698,96298,20298
2943,36109,"Tompkins, NY",1997,2022092,96216,21016
2944,36109,"Tompkins, NY",1998,2104788,96036,21917
2945,36109,"Tompkins, NY",1999,2243630,96656,23213
2946,36109,"Tompkins, NY",2000,2367777,96608,24509
2947,36109,"Tompkins, NY",2001,2509905,97458,25754
2948,36109,"Tompkins, NY",2002,2576894,98227,26234
2949,36109,"Tompkins, NY",2003,2710666,99049,27367
2950,36109,"Tompkins, NY",2004,2869862,99531,28834
2951,36109,"Tompkins, NY",2005,2868155,99433,28845
2952,36109,"Tompkins, NY",2006,3023350,99651,30339
2953,36109,"Tompkins, NY",2007,3197907,99910,32008
2954,36109,"Tompkins, NY",2008,3447438,100383,34343
2955,36109,"Tompkins, NY",2009,3482281,101497,34309
2956,36109,"Tompkins, NY",2010,3577734,101851,35127
2957,36109,"Tompkins, NY",2011,3736227,102402,36486
2958,36109,"Tompkins, NY",2012,3921402,103783,37785
2959,36109,"Tompkins, NY",2013,3921837,105099,37316
2960,36109,"Tompkins, NY",2014,4014231,105398,38086
2961,36109,"Tompkins, NY",2015,4233005,105487,40128
2962,36109,"Tompkins, NY",2016,4226296,105780,39954
2963,36109,"Tompkins, NY",2017,4443345,105903,41957
2964,36109,"Tompkins, NY",2018,4565035,105989,43071
2965,36109,"Tompkins, NY",2019,4794901,106008,45232
2966,36109,"Tompkins, NY",2020,5116408,105404,48541
2967,36109,"Tompkins, NY",2021,5402874,105162,51377
2968,36111,"Ulster, NY",1969,527144,139775,3771
2969,36111,"Ulster, NY",1970,574715,142242,4040
2970,36111,"Ulster, NY",1971,623694,146705,4251
2971,36111,"Ulster, NY",1972,675172,150111,4498
2972,36111,"Ulster, NY",1973,754760,152980,4934
2973,36111,"Ulster, NY",1974,828152,154057,5376
2974,36111,"Ulster, NY",1975,913241,156022,5853
2975,36111,"Ulster, NY",1976,967361,157793,6131
2976,36111,"Ulster, NY",1977,1038576,157559,6592
2977,36111,"Ulster, NY",1978,1143405,158617,7209
2978,36111,"Ulster, NY",1979,1271278,159606,7965
2979,36111,"Ulster, NY",1980,1420810,158111,8986
2980,36111,"Ulster, NY",1981,1575049,157625,9992
2981,36111,"Ulster, NY",1982,1769422,157770,11215
2982,36111,"Ulster, NY",1983,1943945,158414,12271
2983,36111,"Ulster, NY",1984,2185698,159557,13699
2984,36111,"Ulster, NY",1985,2348100,159880,14687
2985,36111,"Ulster, NY",1986,2526813,159760,15816
2986,36111,"Ulster, NY",1987,2650981,161865,16378
2987,36111,"Ulster, NY",1988,2825364,162889,17345
2988,36111,"Ulster, NY",1989,3082747,164359,18756
2989,36111,"Ulster, NY",1990,3207655,166049,19318
2990,36111,"Ulster, NY",1991,3378129,168869,20004
2991,36111,"Ulster, NY",1992,3584672,170872,20979
2992,36111,"Ulster, NY",1993,3519350,172594,20391
2993,36111,"Ulster, NY",1994,3528255,172252,20483
2994,36111,"Ulster, NY",1995,3605143,172362,20916
2995,36111,"Ulster, NY",1996,3707142,173205,21403
2996,36111,"Ulster, NY",1997,3881535,174148,22289
2997,36111,"Ulster, NY",1998,4180648,175085,23878
2998,36111,"Ulster, NY",1999,4422626,176526,25054
2999,36111,"Ulster, NY",2000,4742606,177810,26672
3000,36111,"Ulster, NY",2001,4909024,178440,27511
3001,36111,"Ulster, NY",2002,4957908,180128,27524
3002,36111,"Ulster, NY",2003,5139380,180942,28403
3003,36111,"Ulster, NY",2004,5625228,181847,30934
3004,36111,"Ulster, NY",2005,5864971,182438,32148
3005,36111,"Ulster, NY",2006,6216713,182845,34000
3006,36111,"Ulster, NY",2007,6524864,182818,35690
3007,36111,"Ulster, NY",2008,6839898,183174,37341
3008,36111,"Ulster, NY",2009,6811781,182638,37297
3009,36111,"Ulster, NY",2010,7037454,182526,38556
3010,36111,"Ulster, NY",2011,7282559,182980,39800
3011,36111,"Ulster, NY",2012,7492756,182487,41059
3012,36111,"Ulster, NY",2013,7518186,182058,41296
3013,36111,"Ulster, NY",2014,7774170,182173,42675
3014,36111,"Ulster, NY",2015,8055356,181830,44302
3015,36111,"Ulster, NY",2016,8287526,181574,45643
3016,36111,"Ulster, NY",2017,8659005,181579,47687
3017,36111,"Ulster, NY",2018,8975938,181848,49360
3018,36111,"Ulster, NY",2019,9705800,181669,53426
3019,36111,"Ulster, NY",2020,10366436,181687,57057
3020,36111,"Ulster, NY",2021,11078945,182951,60557
3021,36113,"Warren, NY",1969,172227,48993,3515
3022,36113,"Warren, NY",1970,191647,49666,3859
3023,36113,"Warren, NY",1971,208423,50890,4096
3024,36113,"Warren, NY",1972,222497,51370,4331
3025,36113,"Warren, NY",1973,242590,51842,4679
3026,36113,"Warren, NY",1974,267078,52845,5054
3027,36113,"Warren, NY",1975,293930,53652,5478
3028,36113,"Warren, NY",1976,321728,53615,6001
3029,36113,"Warren, NY",1977,351027,54467,6445
3030,36113,"Warren, NY",1978,382527,54821,6978
3031,36113,"Warren, NY",1979,418010,55100,7586
3032,36113,"Warren, NY",1980,468970,54954,8534
3033,36113,"Warren, NY",1981,520090,55255,9413
3034,36113,"Warren, NY",1982,566442,55031,10293
3035,36113,"Warren, NY",1983,610531,55136,11073
3036,36113,"Warren, NY",1984,685231,55189,12416
3037,36113,"Warren, NY",1985,740643,55491,13347
3038,36113,"Warren, NY",1986,812677,55656,14602
3039,36113,"Warren, NY",1987,891663,56569,15762
3040,36113,"Warren, NY",1988,986573,57369,17197
3041,36113,"Warren, NY",1989,1070365,58197,18392
3042,36113,"Warren, NY",1990,1120358,59520,18823
3043,36113,"Warren, NY",1991,1146542,60166,19056
3044,36113,"Warren, NY",1992,1240703,60808,20404
3045,36113,"Warren, NY",1993,1257034,61670,20383
3046,36113,"Warren, NY",1994,1291509,61923,20857
3047,36113,"Warren, NY",1995,1375274,62271,22085
3048,36113,"Warren, NY",1996,1419296,62337,22768
3049,36113,"Warren, NY",1997,1492945,62460,23902
3050,36113,"Warren, NY",1998,1571029,62585,25102
3051,36113,"Warren, NY",1999,1645453,63031,26105
3052,36113,"Warren, NY",2000,1767864,63273,27940
3053,36113,"Warren, NY",2001,1787573,63406,28192
3054,36113,"Warren, NY",2002,1850764,63774,29021
3055,36113,"Warren, NY",2003,1951817,64323,30344
3056,36113,"Warren, NY",2004,2105674,64576,32608
3057,36113,"Warren, NY",2005,2144516,65206,32888
3058,36113,"Warren, NY",2006,2258611,65554,34454
3059,36113,"Warren, NY",2007,2329012,65740,35428
3060,36113,"Warren, NY",2008,2497506,65848,37928
3061,36113,"Warren, NY",2009,2569275,65694,39110
3062,36113,"Warren, NY",2010,2703288,65716,41136
3063,36113,"Warren, NY",2011,2780008,65994,42125
3064,36113,"Warren, NY",2012,2868554,65875,43545
3065,36113,"Warren, NY",2013,2901813,65737,44143
3066,36113,"Warren, NY",2014,2924748,65708,44511
3067,36113,"Warren, NY",2015,3036124,65448,46390
3068,36113,"Warren, NY",2016,3119006,65716,47462
3069,36113,"Warren, NY",2017,3285564,65787,49942
3070,36113,"Warren, NY",2018,3369509,65840,51177
3071,36113,"Warren, NY",2019,3544444,65737,53919
3072,36113,"Warren, NY",2020,3890195,65638,59267
3073,36113,"Warren, NY",2021,4094067,65618,62392
3074,36115,"Washington, NY",1969,162652,52443,3102
3075,36115,"Washington, NY",1970,179206,52946,3385
3076,36115,"Washington, NY",1971,190079,53776,3535
3077,36115,"Washington, NY",1972,204322,54547,3746
3078,36115,"Washington, NY",1973,223068,54512,4092
3079,36115,"Washington, NY",1974,240278,53894,4458
3080,36115,"Washington, NY",1975,256734,54726,4691
3081,36115,"Washington, NY",1976,278632,55279,5040
3082,36115,"Washington, NY",1977,296206,55364,5350
3083,36115,"Washington, NY",1978,329037,55514,5927
3084,36115,"Washington, NY",1979,361701,55364,6533
3085,36115,"Washington, NY",1980,400798,54771,7318
3086,36115,"Washington, NY",1981,445006,54575,8154
3087,36115,"Washington, NY",1982,482241,54737,8810
3088,36115,"Washington, NY",1983,518461,54910,9442
3089,36115,"Washington, NY",1984,578599,55347,10454
3090,36115,"Washington, NY",1985,612934,55942,10957
3091,36115,"Washington, NY",1986,659869,56601,11658
3092,36115,"Washington, NY",1987,710170,57477,12356
3093,36115,"Washington, NY",1988,769950,58282,13211
3094,36115,"Washington, NY",1989,836456,58819,14221
3095,36115,"Washington, NY",1990,877653,59507,14749
3096,36115,"Washington, NY",1991,907672,60120,15098
3097,36115,"Washington, NY",1992,973830,60482,16101
3098,36115,"Washington, NY",1993,1011303,60902,16605
3099,36115,"Washington, NY",1994,1061914,60860,17448
3100,36115,"Washington, NY",1995,1097120,61225,17919
3101,36115,"Washington, NY",1996,1150785,61278,18780
3102,36115,"Washington, NY",1997,1186775,60950,19471
3103,36115,"Washington, NY",1998,1234462,60851,20287
3104,36115,"Washington, NY",1999,1268225,61043,20776
3105,36115,"Washington, NY",2000,1377050,60977,22583
3106,36115,"Washington, NY",2001,1391146,61142,22753
3107,36115,"Washington, NY",2002,1394390,61152,22802
3108,36115,"Washington, NY",2003,1461072,61621,23711
3109,36115,"Washington, NY",2004,1577592,62278,25331
3110,36115,"Washington, NY",2005,1621328,62468,25955
3111,36115,"Washington, NY",2006,1665770,62771,26537
3112,36115,"Washington, NY",2007,1734674,63054,27511
3113,36115,"Washington, NY",2008,1870527,63252,29573
3114,36115,"Washington, NY",2009,1917739,63077,30403
3115,36115,"Washington, NY",2010,1986274,63375,31342
3116,36115,"Washington, NY",2011,2076299,63178,32864
3117,36115,"Washington, NY",2012,2129228,63155,33714
3118,36115,"Washington, NY",2013,2152845,62984,34181
3119,36115,"Washington, NY",2014,2201878,62760,35084
3120,36115,"Washington, NY",2015,2241854,62590,35818
3121,36115,"Washington, NY",2016,2279061,62179,36653
3122,36115,"Washington, NY",2017,2418583,62025,38994
3123,36115,"Washington, NY",2018,2455469,61818,39721
3124,36115,"Washington, NY",2019,2597515,61709,42093
3125,36115,"Washington, NY",2020,2821689,61143,46149
3126,36115,"Washington, NY",2021,2999132,60956,49202
3127,36117,"Wayne, NY",1969,294125,78394,3752
3128,36117,"Wayne, NY",1970,306950,79641,3854
3129,36117,"Wayne, NY",1971,330670,80918,4086
3130,36117,"Wayne, NY",1972,356703,82151,4342
3131,36117,"Wayne, NY",1973,400900,82311,4871
3132,36117,"Wayne, NY",1974,449559,83135,5408
3133,36117,"Wayne, NY",1975,487709,84042,5803
3134,36117,"Wayne, NY",1976,516463,84113,6140
3135,36117,"Wayne, NY",1977,557659,84677,6586
3136,36117,"Wayne, NY",1978,614165,83945,7316
3137,36117,"Wayne, NY",1979,683866,86828,7876
3138,36117,"Wayne, NY",1980,767657,84772,9056
3139,36117,"Wayne, NY",1981,858694,85376,10058
3140,36117,"Wayne, NY",1982,956809,85837,11147
3141,36117,"Wayne, NY",1983,987712,85796,11512
3142,36117,"Wayne, NY",1984,1089945,86257,12636
3143,36117,"Wayne, NY",1985,1168669,86266,13547
3144,36117,"Wayne, NY",1986,1248413,86830,14378
3145,36117,"Wayne, NY",1987,1317294,86991,15143
3146,36117,"Wayne, NY",1988,1412973,87740,16104
3147,36117,"Wayne, NY",1989,1544109,88398,17468
3148,36117,"Wayne, NY",1990,1614637,89365,18068
3149,36117,"Wayne, NY",1991,1703510,90222,18881
3150,36117,"Wayne, NY",1992,1815556,90896,19974
3151,36117,"Wayne, NY",1993,1873414,91779,20412
3152,36117,"Wayne, NY",1994,1946840,92203,21115
3153,36117,"Wayne, NY",1995,2028778,92740,21876
3154,36117,"Wayne, NY",1996,2093826,93128,22483
3155,36117,"Wayne, NY",1997,2194135,93282,23522
3156,36117,"Wayne, NY",1998,2245900,93624,23989
3157,36117,"Wayne, NY",1999,2306646,93790,24594
3158,36117,"Wayne, NY",2000,2422231,93791,25826
3159,36117,"Wayne, NY",2001,2449386,93794,26115
3160,36117,"Wayne, NY",2002,2467892,93735,26328
3161,36117,"Wayne, NY",2003,2595238,94001,27609
3162,36117,"Wayne, NY",2004,2683434,93860,28590
3163,36117,"Wayne, NY",2005,2729908,93727,29126
3164,36117,"Wayne, NY",2006,2839723,93595,30341
3165,36117,"Wayne, NY",2007,2991652,93539,31983
3166,36117,"Wayne, NY",2008,3155704,93739,33665
3167,36117,"Wayne, NY",2009,3176113,93643,33917
3168,36117,"Wayne, NY",2010,3317511,93799,35368
3169,36117,"Wayne, NY",2011,3418858,93495,36567
3170,36117,"Wayne, NY",2012,3506700,93463,37520
3171,36117,"Wayne, NY",2013,3562493,92967,38320
3172,36117,"Wayne, NY",2014,3609284,92606,38975
3173,36117,"Wayne, NY",2015,3750727,92280,40645
3174,36117,"Wayne, NY",2016,3846137,91963,41823
3175,36117,"Wayne, NY",2017,4045258,91746,44092
3176,36117,"Wayne, NY",2018,4115108,91607,44921
3177,36117,"Wayne, NY",2019,4359656,91492,47651
3178,36117,"Wayne, NY",2020,4685272,91103,51428
3179,36117,"Wayne, NY",2021,4864327,90923,53499
3180,36119,"Westchester, NY",1969,5649612,887652,6365
3181,36119,"Westchester, NY",1970,5978655,894690,6682
3182,36119,"Westchester, NY",1971,6339139,893517,7095
3183,36119,"Westchester, NY",1972,6746822,893625,7550
3184,36119,"Westchester, NY",1973,7096667,886575,8005
3185,36119,"Westchester, NY",1974,7613030,874616,8704
3186,36119,"Westchester, NY",1975,8258185,874270,9446
3187,36119,"Westchester, NY",1976,8779124,874230,10042
3188,36119,"Westchester, NY",1977,9634390,872379,11044
3189,36119,"Westchester, NY",1978,10621075,872337,12175
3190,36119,"Westchester, NY",1979,11854974,870646,13616
3191,36119,"Westchester, NY",1980,13477831,866927,15547
3192,36119,"Westchester, NY",1981,15289896,866593,17644
3193,36119,"Westchester, NY",1982,16633601,865695,19214
3194,36119,"Westchester, NY",1983,17787639,869852,20449
3195,36119,"Westchester, NY",1984,19934941,875597,22767
3196,36119,"Westchester, NY",1985,21309012,873022,24408
3197,36119,"Westchester, NY",1986,22758584,871631,26110
3198,36119,"Westchester, NY",1987,24045842,872497,27560
3199,36119,"Westchester, NY",1988,26549600,874759,30351
3200,36119,"Westchester, NY",1989,28324050,875043,32369
3201,36119,"Westchester, NY",1990,30122477,875578,34403
3202,36119,"Westchester, NY",1991,30223402,878615,34399
3203,36119,"Westchester, NY",1992,32533561,885146,36755
3204,36119,"Westchester, NY",1993,33204748,890061,37306
3205,36119,"Westchester, NY",1994,34005748,893531,38058
3206,36119,"Westchester, NY",1995,36635953,897945,40800
3207,36119,"Westchester, NY",1996,39282030,902174,43542
3208,36119,"Westchester, NY",1997,42260435,905632,46664
3209,36119,"Westchester, NY",1998,46136634,911628,50609
3210,36119,"Westchester, NY",1999,49568203,918532,53965
3211,36119,"Westchester, NY",2000,53049051,925511,57319
3212,36119,"Westchester, NY",2001,53031048,931577,56926
3213,36119,"Westchester, NY",2002,51962818,935219,55562
3214,36119,"Westchester, NY",2003,53246013,935799,56899
3215,36119,"Westchester, NY",2004,57883047,935457,61877
3216,36119,"Westchester, NY",2005,61972480,933401,66394
3217,36119,"Westchester, NY",2006,68348213,931426,73380
3218,36119,"Westchester, NY",2007,73945048,933414,79220
3219,36119,"Westchester, NY",2008,75059735,937449,80068
3220,36119,"Westchester, NY",2009,70756383,944201,74938
3221,36119,"Westchester, NY",2010,72425077,951673,76103
3222,36119,"Westchester, NY",2011,76294043,961022,79388
3223,36119,"Westchester, NY",2012,83866457,968039,86635
3224,36119,"Westchester, NY",2013,83237226,976767,85217
3225,36119,"Westchester, NY",2014,87194118,982974,88704
3226,36119,"Westchester, NY",2015,90586700,988427,91647
3227,36119,"Westchester, NY",2016,93409064,993779,93994
3228,36119,"Westchester, NY",2017,99468551,997117,99756
3229,36119,"Westchester, NY",2018,103309757,999785,103332
3230,36119,"Westchester, NY",2019,108091411,1003125,107755
3231,36119,"Westchester, NY",2020,112460093,1003245,112096
3232,36119,"Westchester, NY",2021,119452645,997895,119705
3233,36121,"Wyoming, NY",1969,124767,37138,3360
3234,36121,"Wyoming, NY",1970,134120,37949,3534
3235,36121,"Wyoming, NY",1971,149287,39258,3803
3236,36121,"Wyoming, NY",1972,160424,37962,4226
3237,36121,"Wyoming, NY",1973,180937,38456,4705
3238,36121,"Wyoming, NY",1974,196010,38884,5041
3239,36121,"Wyoming, NY",1975,211982,39617,5351
3240,36121,"Wyoming, NY",1976,223774,40020,5592
3241,36121,"Wyoming, NY",1977,236896,40296,5879
3242,36121,"Wyoming, NY",1978,255708,40425,6325
3243,36121,"Wyoming, NY",1979,285415,40625,7026
3244,36121,"Wyoming, NY",1980,308998,39931,7738
3245,36121,"Wyoming, NY",1981,341655,39999,8542
3246,36121,"Wyoming, NY",1982,376964,40436,9322
3247,36121,"Wyoming, NY",1983,394967,40479,9757
3248,36121,"Wyoming, NY",1984,437925,40636,10777
3249,36121,"Wyoming, NY",1985,467659,40721,11484
3250,36121,"Wyoming, NY",1986,502547,41245,12184
3251,36121,"Wyoming, NY",1987,529691,41857,12655
3252,36121,"Wyoming, NY",1988,555171,42026,13210
3253,36121,"Wyoming, NY",1989,603802,42197,14309
3254,36121,"Wyoming, NY",1990,619445,42563,14554
3255,36121,"Wyoming, NY",1991,625503,43163,14492
3256,36121,"Wyoming, NY",1992,678886,43397,15644
3257,36121,"Wyoming, NY",1993,694364,43474,15972
3258,36121,"Wyoming, NY",1994,729706,43521,16767
3259,36121,"Wyoming, NY",1995,754092,43709,17253
3260,36121,"Wyoming, NY",1996,787636,43950,17921
3261,36121,"Wyoming, NY",1997,804003,43767,18370
3262,36121,"Wyoming, NY",1998,827317,43527,19007
3263,36121,"Wyoming, NY",1999,863982,43584,19823
3264,36121,"Wyoming, NY",2000,899067,43399,20716
3265,36121,"Wyoming, NY",2001,923961,43061,21457
3266,36121,"Wyoming, NY",2002,966451,43007,22472
3267,36121,"Wyoming, NY",2003,1018471,42955,23710
3268,36121,"Wyoming, NY",2004,1087522,42852,25379
3269,36121,"Wyoming, NY",2005,1128150,42780,26371
3270,36121,"Wyoming, NY",2006,1143520,42673,26797
3271,36121,"Wyoming, NY",2007,1209465,42515,28448
3272,36121,"Wyoming, NY",2008,1272489,42281,30096
3273,36121,"Wyoming, NY",2009,1228084,42236,29077
3274,36121,"Wyoming, NY",2010,1319993,42150,31317
3275,36121,"Wyoming, NY",2011,1384505,41979,32981
3276,36121,"Wyoming, NY",2012,1411067,41928,33655
3277,36121,"Wyoming, NY",2013,1444935,41693,34657
3278,36121,"Wyoming, NY",2014,1518809,41565,36541
3279,36121,"Wyoming, NY",2015,1489641,41453,35936
3280,36121,"Wyoming, NY",2016,1499025,41055,36513
3281,36121,"Wyoming, NY",2017,1583003,40996,38614
3282,36121,"Wyoming, NY",2018,1595551,40861,39048
3283,36121,"Wyoming, NY",2019,1709223,40744,41950
3284,36121,"Wyoming, NY",2020,1855490,40401,45927
3285,36121,"Wyoming, NY",2021,1986581,40491,49062
3286,36123,"Yates, NY",1969,64995,19737,3293
3287,36123,"Yates, NY",1970,69862,19975,3497
3288,36123,"Yates, NY",1971,77405,20550,3767
3289,36123,"Yates, NY",1972,80049,20534,3898
3290,36123,"Yates, NY",1973,92395,20523,4502
3291,36123,"Yates, NY",1974,105207,20434,5149
3292,36123,"Yates, NY",1975,113143,20695,5467
3293,36123,"Yates, NY",1976,119199,20780,5736
3294,36123,"Yates, NY",1977,128113,21152,6057
3295,36123,"Yates, NY",1978,142942,21231,6733
3296,36123,"Yates, NY",1979,156930,21205,7401
3297,36123,"Yates, NY",1980,171788,21458,8006
3298,36123,"Yates, NY",1981,192477,21416,8988
3299,36123,"Yates, NY",1982,201736,21402,9426
3300,36123,"Yates, NY",1983,213906,21592,9907
3301,36123,"Yates, NY",1984,232238,21635,10734
3302,36123,"Yates, NY",1985,245120,21538,11381
3303,36123,"Yates, NY",1986,255450,21593,11830
3304,36123,"Yates, NY",1987,269496,21823,12349
3305,36123,"Yates, NY",1988,288452,22088,13059
